name,owner,description,url,createdAt,users,watchers,stars,forks,projects,issues,pullRequests,diskUsage,license,languages,primaryLanguage,environments,submodules,topics,extra
Image-Carousel,KaranChandekar,"I created a simple image carousel using html, css and javascript. This project is inspired by Brad Traversy's 50projects50days challenge!",https://github.com/KaranChandekar/Image-Carousel,2022-05-02,1,1,1,0,0,1,0,8,,"HTML,CSS,JavaScript",HTML,Production,,,
MyCashApp,filipesoaresr,"I made this project a certain time ago to train pure javascript, and I think its important to show that here...",https://github.com/filipesoaresr/MyCashApp,2022-05-02,1,1,0,0,0,0,0,150,,"HTML,JavaScript,CSS",JavaScript,,,,
Helicopter-The_Rescue,f-uba,"Projeto 'Jogo de Nave' utilizando HTML, CSS e JavaScript, com os frameworks JQuery e JQuery Collision ~Bootcamp 'Órbi Web Games Developer'",https://github.com/f-uba/Helicopter-The_Rescue,2022-05-02,1,1,0,0,0,0,0,1588,,"HTML,CSS,JavaScript",JavaScript,,,,
desafio-netflix,habelgfg,"Desafio Netflix - Recriar a interface da netflix utilizando HTML, CSS e JavaScript. Foi desenvolvido em aula no bootcamp na Digital Innovation One",https://github.com/habelgfg/desafio-netflix,2022-05-02,1,1,0,0,0,0,0,528,,"CSS,HTML,JavaScript",CSS,,,,
Advanced-Diploma-First-Website,andmir97,This was an assignment which tasked us to develop a Front end website about Aviation (Drones) without any Javascript or PHP logic.,https://github.com/andmir97/Advanced-Diploma-First-Website,2022-05-02,1,1,0,0,0,0,0,31725,,"HTML,CSS",HTML,,,,
mariana-cristina-santos.github.io,mariana-cristina-santos,Curriculo para a jornada dev,https://github.com/mariana-cristina-santos/mariana-cristina-santos.github.io,2022-05-02,1,1,2,0,0,0,7,61,,"HTML,CSS",HTML,github-pages,,"css,curriculo,curriculo-simples,curriculum,curriculum-vitae,html,html-css-javascript,javascript",
Curso-em-Video-HTML5-CSS3-JS,fel-dev,"Repositório destinado a todos as aulas e projetos do de HTML5, CSS3 e JavaScript do Curso em Video do Professor Gustavo Guanabara",https://github.com/fel-dev/Curso-em-Video-HTML5-CSS3-JS,2022-05-02,1,1,0,0,0,0,0,8073,GPL-3.0,"HTML,CSS",HTML,,,,
Awesome-Books--ES6,Fatima-hub333,"""Awesome books"" is a simple website that displays a list of books and allows to add and remove books from that list. By building this application, I  learned how to manage data using JavaScript.",https://github.com/Fatima-hub333/Awesome-Books--ES6,2022-05-02,1,1,2,0,0,0,1,461,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"css,es6,eslint,eslint-config,github,github-config,html,html-css-javascript,javascript,linters",
feedback-widget,mauriciogirardi,Esse projeto é um widget que pode ser usado em aplicações web e mobile para receber feedback de usuários.,https://github.com/mauriciogirardi/feedback-widget,2022-05-02,1,1,1,0,0,0,0,664,,"HTML,JavaScript,TypeScript,CSS",TypeScript,Production,,"html2canvas,javascript,reactjs,tailwindcss,typescript",
doctorCare-origin,JairTorezone,Construção de uma landing page na semana NLW da Rocketseat,https://github.com/JairTorezone/doctorCare-origin,2022-05-02,1,1,0,0,0,0,1,2830,MIT,"HTML,CSS,JavaScript",HTML,github-pages,,"css3,html5,javascript,flexbox,grid-layout",
Data-Structures,Qazalbash,🐙 This is an open source repository for data structures that can be used and understood (code) by students espacially.,https://github.com/Qazalbash/Data-Structures,2022-05-02,1,2,5,0,0,0,1,97,GPL-3.0,"Python,C++",Python,,,"cpp,data-structures,open-source,c,contributions-welcome,csharp,golang,java,javascript,python",
StackOverflow_Q-A_Website,Rahul-Bhati,This website is Q & A website where you can ask your query and also give answer of other query you can rate answer and question .there is also a admin panel from where admin see all user activity and he can block any user for his mis activity and also can give warning . if 3 warning given a user he will automatically blocked.,https://github.com/Rahul-Bhati/StackOverflow_Q-A_Website,2022-05-02,1,2,3,0,0,0,0,8963,MIT,"Java,JavaScript,CSS,HTML,SCSS",CSS,,,"bootstrap,css,html,javascript,jquery,jsp,communityexchange,ghdesktop,github,learn",
rock-paper-scissors,DevMz35,Um jogo em inglês chamado 'Rock Papers Scissors' pedra papel e tesoura. É mais um projoto de prática com javascript no odin projects,https://github.com/DevMz35/rock-paper-scissors,2022-05-02,1,1,0,0,0,0,0,0,,,,,,,
blogPessoal-Frontend,ViniciusNeves12,Frontend de um projeto de blog pessoal feito para o Bootcamp da Generation Brasil,https://github.com/ViniciusNeves12/blogPessoal-Frontend,2022-05-02,1,1,0,0,0,0,0,339,,"HTML,CSS,TypeScript",TypeScript,,,"javascript,react,material-ui,redux,typescript",
Projeto2,09brsv,Replicando uma pagina do Instituto Butantan.,https://github.com/09brsv/Projeto2,2022-05-02,1,1,0,0,0,0,0,3457,,"HTML,JavaScript,CSS",HTML,"Preview – projeto2,Preview – replica-butantan,Production,Production – replica-butantan",,"css,css3,html,javascript,jquery",
nlw-return,rodrigoyuri,Aplicação desenvolvida no evento online de programação feito pela Rocketseat,https://github.com/rodrigoyuri/nlw-return,2022-05-02,1,1,0,0,0,0,0,355,,"HTML,CSS,TypeScript,JavaScript",TypeScript,,,"javascript,nlw-return,react,rocketseat,typescript",
Personal-Portfolio,maneeshaperera99,"This is a fully Responsive Sample Personal Portfolio Website from scratch, with a beautiful user interface. I developed this website using html, css and javascript. This portfolio website contains a Home, About, Services/Blogs, Contact.",https://github.com/maneeshaperera99/Personal-Portfolio,2022-05-02,1,1,2,1,0,0,7,3824,,"JavaScript,HTML,SCSS",HTML,github-pages,,"hacktoberfest,hacktoberfest-accepted,hacktoberfest2022",
naivefield,tanaydesai,a generative flow field that be used with your voice,https://github.com/tanaydesai/naivefield,2022-05-02,1,1,0,0,0,0,0,17,MIT,"HTML,JavaScript,CSS",JavaScript,,,"generative-art,javascript,p5js,voice-control,voice-recognition",
servicenet-front-end,dieanderson,"Sistema desenvolvido como desafio do processo seletivo da empresa ServiceNet. Esta aplicação front-end consome os endpoints da ServiceNet-API e obedece as regras de negócio solicitadas, foi desenvolvido em JavaScript utilizando React.js",https://github.com/dieanderson/servicenet-front-end,2022-05-02,1,1,0,0,0,0,0,792,,"HTML,JavaScript,Shell",JavaScript,,,"javascript,material,material-ui,nodejs,reactjs",
app-feedback-widget,Jacqueline-dev,Aplicativo de Feedback 💜🚀,https://github.com/Jacqueline-dev/app-feedback-widget,2022-05-02,1,1,1,0,0,0,0,114,,"HTML,TypeScript,JavaScript,CSS",TypeScript,github-pages,,"javascript,react,tailwindcss,typescript,nodejs",
recipes-app,julianoboese,"Projeto da Trybe - Bloco 18 - Aplicação de receitas feita com React, utilizando Context API e React Hooks.",https://github.com/julianoboese/recipes-app,2022-05-02,1,1,1,0,0,0,0,940,,"JavaScript,HTML,CSS",JavaScript,Production,,"react,styled-components,context-api,hooks,javascript",
lms,rajeshberwal,LMS is a web application that allows users to manage their laundry.,https://github.com/rajeshberwal/lms,2022-05-02,1,2,0,0,0,0,0,975,,"JavaScript,TypeScript,HTML,CSS",TypeScript,,,"angular,full-stack,javascript,mean-stack,nodejs",
ladingpage-nlw8,patriciasilvadev,"Construindo uma Landing Page completa com HTML, CSS e Javascript!  Acelerando minha evolução para o próximo nível na programação com a Rocketseat na NLW.",https://github.com/patriciasilvadev/ladingpage-nlw8,2022-05-02,1,1,0,0,0,0,0,5546,,"HTML,CSS,JavaScript",HTML,github-pages,,"estudos,frontend,nlw,css,html,webpage,challenge,javascript,rocketseat",
door-desktop-changer,TweetTweet777,no,https://github.com/TweetTweet777/door-desktop-changer,2022-05-02,1,1,0,0,0,0,1,455,,"Ruby,Makefile,TypeScript",TypeScript,github-pages,,"bluetooth,hid,microbit,microbit-ble,javascript",
webgpu-gravity-simulation,ASDAlexander77,WEBGPU Gravity Simulation,https://github.com/ASDAlexander77/webgpu-gravity-simulation,2022-05-02,1,3,1,1,0,0,0,3989,,"Batchfile,HTML,JavaScript",JavaScript,,,"compute,javascript,shaders,simulation,webgpu",
soundflow,MichaMN,"Progressive Web App that plays recorded ambient soundloops from my home country, South Africa.",https://github.com/MichaMN/soundflow,2022-05-02,1,1,0,0,0,0,0,37020,,"HTML,CSS,JavaScript,SCSS",SCSS,github-pages,,"howlerjs,javascript,reactjs,scss,sound",
Unit3c4,BondShailesh,This was the part of evaluation at Masai.,https://github.com/BondShailesh/Unit3c4,2022-05-02,1,1,0,0,0,0,0,5,,"JavaScript,HTML,CSS",JavaScript,,,"css,html,javascript,react,redux",
portfolio,shrihari-prakash,,https://github.com/shrihari-prakash/portfolio,2022-05-02,1,1,0,0,0,0,0,15836,,"HTML,CSS,JavaScript",JavaScript,github-pages,,"javascript,portfolio,react,reactjs,vscode",
nlw-return-origin-doctor-care,IgorThierry,DoctorCare um site magnífico e 100% responsivo para agendamento de consulta.,https://github.com/IgorThierry/nlw-return-origin-doctor-care,2022-05-02,1,2,0,0,0,0,0,5543,,"HTML,CSS,JavaScript",HTML,Production,,"css3,html5,javascript,nlw-8,nlw-return",
News-Applicaton,ShubhamRandive1,The Basic News Application which shows the current news created using fetch api which is provided by masai school,https://github.com/ShubhamRandive1/News-Applicaton,2022-05-02,1,1,1,0,0,0,0,5,,"JavaScript,HTML",JavaScript,,,"api,css3,html-css-javascript,html5,javascript",
preguntas,andriusmw,"Juego de preguntas aleatorias como primer proyecto para BootCamp de HackaBoss y Softtek. Usa HTML5, CSS, JavaScript y recibe un archivo .Json. Realizado en equipo por Carlos Montesinos (MontesinosR) y Andrius",https://github.com/andriusmw/preguntas,2022-05-02,1,2,0,0,0,0,4,51,,"HTML,JavaScript,CSS",CSS,"Preview,Production",,"css,front-end,html5,javascript,json",
rock-paper-scissors-react,thomasluizon,"🕹️ Rock, Paper and Scissors game made with React and Styled Components.",https://github.com/thomasluizon/rock-paper-scissors-react,2022-05-02,1,1,1,0,0,0,0,757,MIT,"HTML,JavaScript",JavaScript,Production,,"css,html,javascript,react,styled-components",
web3-todo,nirban256,"It is a task manager app built using solidity, reactjs and css.",https://github.com/nirban256/web3-todo,2022-05-02,1,1,0,0,0,0,1,518,,"Solidity,JavaScript,HTML,CSS",JavaScript,"Preview,Production,Production – web3-todo-app",,"reactjs,solidity,todo,javascript,polygon",
Webbserver-KS1,linda-94-andersson,Backend To-do-List API ,https://github.com/linda-94-andersson/Webbserver-KS1,2022-05-02,1,1,0,0,0,0,1,65,,JavaScript,JavaScript,,,"api,environment,javascript,json,nodejs",
CodeSync,devil-cyber,CodeSyncc,https://github.com/devil-cyber/CodeSync,2022-05-02,1,2,2,0,0,0,0,589,,"HTML,JavaScript,CSS",JavaScript,,,"editor,javascript,nodejs,pair-programming,reactjs,room,socketio,webrtc",
React-RickAndMorty-App,LuisSalas94,"This is a Rick and Morty App done step-by-step. Using useState, useReducer & Fetch API This app is part of #100DaysOfCode challenge.",https://github.com/LuisSalas94/React-RickAndMorty-App,2022-05-02,1,2,0,0,0,0,0,290,,"HTML,CSS,JavaScript",JavaScript,,,"async-await,fetch-api,hooks,javascript,reactjs",
Website-Rentacar,Camlo01,Proyecto personal,https://github.com/Camlo01/Website-Rentacar,2022-05-02,1,1,0,0,0,1,7,600,,"Java,CSS,HTML,JavaScript",Java,,,"html,java,javascript,fullstack,spring-boot",
Todo-List,Julie-Mash,Study Project JS  “todo list” (Dev Ed),https://github.com/Julie-Mash/Todo-List,2022-05-02,1,1,0,0,0,0,0,6,,"HTML,CSS,JavaScript",JavaScript,,,"javascript,learn-to-code,learning-by-doing,study,vanilla-javascript",
Quotation-Maker,AKD-01,Sample Quotation Maker,https://github.com/AKD-01/Quotation-Maker,2022-05-02,1,1,0,0,0,0,0,3162,,"SCSS,HTML,JavaScript",SCSS,Production,,"css,html5,javascript,jquery,scss",
td-game,tpabarbosa,In this game you must protect your Castle from monsters hordes. It was made in Órbi Web Games Developer Bootcamp promoted by Digital Innovation One (DIO).,https://github.com/tpabarbosa/td-game,2022-05-02,1,1,0,0,0,0,0,38687,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"canvas2d,game,javascript,tower-defense-game,vanilla-javascript",
code_challenge_launchx,gabrieltorres519,API LaunchX Challenge: Reto de creación de una API y la lógica del backend para proporcionar la información solicitada de la base de datos (archivo.json),https://github.com/gabrieltorres519/code_challenge_launchx,2022-05-02,1,1,0,0,0,0,0,104,,JavaScript,JavaScript,,,"eslint,expressjs,github-actions,javascript,jest",
E-farming,JenishMor,"This is web application based on E-farming named DigiAgro. In which farmers can buy product related to their farms . in this application we used html,  CSS  and Bootstrap for designing part and in backend we used JAVA. In this application there are various functionalities, farmers can login with their account and buy products. After selecting product they have to submit their personal details and address for delivered that product at that location. We use MySQL database and we use Tomcat server for our application to see java-server-pages and servlet.",https://github.com/JenishMor/E-farming,2022-05-02,2,1,3,0,0,0,0,2799,,"Java,JavaScript,CSS",CSS,,,"css3,html5,java,javascript,jdbc,mysql-database,netbeans,servlet-jsp,tomcat8,bootstrap5",
NLW-2022,lucianojunnior17,Projeto da RockSeat,https://github.com/lucianojunnior17/NLW-2022,2022-05-02,1,1,0,0,0,0,0,30,MIT,"HTML,CSS,JavaScript",HTML,,,"nwl,css,html5,javascript,rocketseat",
students-community,nithigd5,,https://github.com/nithigd5/students-community,2022-05-02,4,2,1,0,1,0,2,4855,,"PHP,CSS,HTML,JavaScript,Hack",CSS,,,"css,html,javascript,php,community",
Dice-game,DanielIrimia87,The Dice game is full function game from The Frontend Developer Career Path from Scrimba,https://github.com/DanielIrimia87/Dice-game,2022-05-02,1,1,1,0,0,0,0,1534,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"css3,dice-game,html-css-javascript,html5,javascript",
chinesechess,AlbertLeBron,h5小游戏 - 中国象棋（online对战版/单机版）,https://github.com/AlbertLeBron/chinesechess,2022-05-02,1,2,0,0,0,0,0,82,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"css3,h5,javascript,websocket,game",
small-docs-components,ferdianarid,"Small Component Docs. Used to tidy up component details such as children, styles, and state",https://github.com/ferdianarid/small-docs-components,2022-05-02,1,2,1,0,0,0,7,734,MPL-2.0,"JavaScript,HTML,CSS",JavaScript,,,"javascript,react,react-icons,storybook,tailwindcss",
BlogApp,vinaykumarjhariser,"Blog App where we can create blog and save into db. All posts show on Home page , I used Html, CSS, Bootstrap, JavaScript, EJS, Mongodb",https://github.com/vinaykumarjhariser/BlogApp,2022-05-02,1,1,0,0,0,0,0,45,,"JavaScript,CSS,EJS",EJS,,,,
KaoCalculator,KaoriVivian,A simple project of a calculator that I make to be better on JavaScript and trying to make a good interface with this too. Unfinished,https://github.com/KaoriVivian/KaoCalculator,2022-05-02,1,2,0,0,0,0,0,5,CC0-1.0,"HTML,JavaScript",JavaScript,,,,
Curso-de-Fundamentos-de-TypeScript,platzi-student,"¡Aprende TypeScript, el superset de Microsoft para agregar tipado fuerte a tu código JavaScript! Conoce los datos primitivos y especiales del lenguaje para programar aplicaciones web, agilizar su mantenimiento y evitar la mayoría de errores. Descubre los fundamentos de TypeScript con tu profesor Nicolas Molina.  Trabaja con números, strings, objetos, arrays y funciones en TypeScript Protege tu código con tipado estático fuerte Integra librerías con o sin soporte de TypeScript a tu aplicación Reflexiona: ¿ahora eres TypeScript Developer o JavaScript ""Pro"" Developer?",https://github.com/platzi-student/Curso-de-Fundamentos-de-TypeScript,2022-05-02,1,0,2,1,0,0,0,2266,,"TypeScript,JavaScript",TypeScript,,,,
Web-Design,ShibbirAhmedArif,"Web design is an essential technical skill in today's world. In this repository, I will share all my projects using HTML, CSS, Bootstrap and JavaScript.",https://github.com/ShibbirAhmedArif/Web-Design,2022-05-02,1,1,0,0,0,0,0,5,,"HTML,CSS",CSS,,,,
wallet,marllomartin,Expense control web application interface with a currency converter developed in React using Redux.,https://github.com/marllomartin/wallet,2022-05-02,1,1,1,0,0,0,0,33784,,"HTML,CSS,JavaScript",JavaScript,Production,,"javascript,react,react-router,reactjs,redux,css",
weather_forecasting,Abhijeetsinha471,"A weather_forecasting websites build using HTML5,CSS3, JavaScript and one Api named api.openweathermap.org . Having Beautiful UI and can predict one week weather Reports. ",https://github.com/Abhijeetsinha471/weather_forecasting,2022-05-02,1,1,0,0,0,0,0,5,,"CSS,HTML,JavaScript",JavaScript,,,"api,html-css-javascript,weather-forecast",
realtor-landing-page,enorddev,This landing page project was built using Bootstrap 5 & Javascript. It was also used to practice concepts like responsive web design (media queries) and using API's,https://github.com/enorddev/realtor-landing-page,2022-05-02,1,1,0,0,0,0,0,61553,,"CSS,HTML,JavaScript,SCSS",SCSS,,,"api-rest,bootstrap5,javascript,landing-page,mediaqueries,responsive-web-design",
FEEDBACK-REACT-APP-V2,JRPATEL47,FEDDBACK APP VERSION 2 USING JSON SERVER,https://github.com/JRPATEL47/FEEDBACK-REACT-APP-V2,2022-05-02,1,1,0,0,0,0,0,369,,"HTML,JavaScript,CSS",JavaScript,,,"css3,html5,javascript,json-server,react,nodejs",
React,johacode0,Apprendre ReactJS from Scratch with GIT API,https://github.com/johacode0/React,2022-05-02,1,1,0,0,0,0,0,323,,"HTML,JavaScript,CSS",JavaScript,"Production,Production – joha-react,Production – joha0-react,Production – react",,"api,github,javascript,jsx,nextjs,react",
pizzeriaZascianekPL,RadoslawMikus,Website made for a small pizza place ,https://github.com/RadoslawMikus/pizzeriaZascianekPL,2022-05-02,1,1,0,0,0,0,0,13651,,"HTML,CSS,JavaScript,SCSS",HTML,github-pages,,"bootstrap,flexbox,google-fonts,javascript,scss,smooth-scroll",
superherohunter,karanfulare,"Here in this app you can search your desired superheroes and villians , you can add them to favourites list also. I Have used the superhero api for json data I have used Javascript here with these methods named below -fetch -url -then and catch -json stringyfy -localstorage -used array to store data -dom Thankyou !!!",https://github.com/karanfulare/superherohunter,2022-05-02,1,1,0,0,0,0,0,1712,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"array,dom-manipulation,fetch-api,javascript,json,localstorage",
react-amazon-clone,VanGits,My take on replicating the popular web application - Amazon.com,https://github.com/VanGits/react-amazon-clone,2022-05-02,1,1,0,0,0,0,0,2561,,"JavaScript,HTML,CSS",JavaScript,github-pages,,"auth,css,firebase,html,javascript,react",
JavaTemplates-CourseWork,xPressed,"Фирма грузоперевозок ""Elephant Express"" - Курсовая работа по предмету ""Шаблоны программных платформ языка Java"" (4 семестр, 2022).",https://github.com/xPressed/JavaTemplates-CourseWork,2022-05-02,1,1,3,0,0,0,0,310,,"Java,HTML",HTML,,,"bootstrap4,html5,java18,springframework,postgresql,css,gradle,hibernate,javascript,lombok",
bootstrap-animation,Alex-Maldonado-Soto,Este es el ultimo de mi cadena de proyectos con bootstrap y en este proyecto quiero fucionar bootstrap con gsap una libreria de animaciones con javascript que descubri,https://github.com/Alex-Maldonado-Soto/bootstrap-animation,2022-05-02,1,1,0,0,0,0,0,28206,,"JavaScript,HTML",JavaScript,github-pages,,"bootstrap5,git-github,gsap3,html-css-javascript",
File_CSV_Uploader,geekypankaj998,This is a CSV Uploader project that allows to filter and sort the columns according to user requirement.,https://github.com/geekypankaj998/File_CSV_Uploader,2022-05-02,1,1,0,0,0,0,0,701,,"CSS,JavaScript,EJS,Procfile",JavaScript,,,"ejs,javascript,js,mongoose,multer,nodejs",
React-Native-BMI-Calculator,Nikunj262,React Native app to calculate BMI feedback on the basis of height and weight,https://github.com/Nikunj262/React-Native-BMI-Calculator,2022-05-02,1,1,1,0,0,0,0,20114,,"JavaScript,Starlark,Java,Ruby,Objective-C",Objective-C,,,"android-app,ios-app,javascript,python3,react-native,ruby",
FEEDBACK-REACT-APP,JRPATEL47,FEEDBACK APP USING REACT,https://github.com/JRPATEL47/FEEDBACK-REACT-APP,2022-05-02,1,1,0,0,0,0,0,370,,"HTML,JavaScript,CSS",JavaScript,Production,,"css3,html5,javascript,netlify,nodejs,react",
flasher-video-library,Rohan-154,,https://github.com/Rohan-154/flasher-video-library,2022-05-02,1,1,0,0,0,0,14,5287,,"HTML,JavaScript,CSS",JavaScript,,,"reactjs,context-api,javascript,miragejs,reducer,video-player",
coffee-beans,2KAbhishek,Finest fictional coffee beans ☕🫘,https://github.com/2KAbhishek/coffee-beans,2022-05-02,1,2,0,0,0,0,0,146,GPL-3.0,"HTML,JavaScript,CSS",HTML,github-pages,,"coffee,css,fictional,html,javascript,website",
On17-TodasEmTech-JavascriptI,reprograma,,https://github.com/reprograma/On17-TodasEmTech-JavascriptI,2022-05-03,2,1,4,47,0,0,46,4876,,"JavaScript,HTML,CSS",JavaScript,,,,
JavascriptMiner,KhetaguriDimitri,Hidden javascript Miner | JS Miner XMR,https://github.com/KhetaguriDimitri/JavascriptMiner,2022-05-03,1,3,7,11,0,0,0,18,,JavaScript,JavaScript,,,"javascript-miner,jsminer,miner,tutorial,website-mining,xmr-miner,hidden-mining,monerominer,slientmining",
challenge-javascript-hotel-reservation-test,syngenta-digital,,https://github.com/syngenta-digital/challenge-javascript-hotel-reservation-test,2022-05-03,4,28,1,16,0,1,4,719,,JavaScript,JavaScript,,,,
vite-plugin-inline-css-modules,bluskript,Write CSS modules without leaving your javascript!,https://github.com/bluskript/vite-plugin-inline-css-modules,2022-05-03,1,3,51,4,0,5,1,661,MIT,TypeScript,TypeScript,,,"vite,postcss,solidjs,vite-plugin",
infura-sdk,Consensys,Infura NFT SDK,https://github.com/Consensys/infura-sdk,2022-05-03,28,6,31,21,0,4,214,4919,Apache-2.0,"JavaScript,Shell,TypeScript",TypeScript,,,"ethereum,javascript,sdk",
GoogleMeetAPI,shaunbharat,"A Javascript package for interacting with a Google Meet, using Puppeteer.",https://github.com/shaunbharat/GoogleMeetAPI,2022-05-03,1,1,20,7,0,1,0,59,MIT,JavaScript,JavaScript,github-pages,,"meet,meetings,puppeteer,google,api,bot,google-meet,google-meet-api,google-meet-bot",
10th-javascript,dvvuny,.,https://github.com/dvvuny/10th-javascript,2022-05-03,1,0,0,5,0,0,0,25,,"JavaScript,CSS,HTML",HTML,,,,
javascript-intermediate-course,python019,,https://github.com/python019/javascript-intermediate-course,2022-05-03,1,1,31,0,0,0,0,4,,"CSS,HTML,JavaScript",HTML,,,,
website,polarisofficial,Polaris is a new rhythm game built in web technologies.,https://github.com/polarisofficial/website,2022-05-03,2,1,5,32,0,0,1,1909,MIT,"JavaScript,HTML,CSS,TypeScript",CSS,github-pages,,"css,html,javascript,typescript",
javascript,brunatbc,Atividades desenvolvidas durante o curso de Javascript do CursoemVideo,https://github.com/brunatbc/javascript,2022-05-03,1,1,2,0,0,0,0,1177,MIT,"HTML,JavaScript,CSS",HTML,,,,
awesome-multiversx-dev-resources,xdevguild,"Awesome MultiversX dev resources: Smart contracts, SDKs, dev libraries, articles, tutorials, all other dev stuff.",https://github.com/xdevguild/awesome-multiversx-dev-resources,2022-05-03,5,5,61,20,0,1,29,412,CC0-1.0,,,,,"blockchain,developer-tools,elrond,javascript,rust,typescript,awesome-list,multiversx",
grepper-contributions,wissamfawaz,This Repo contains my code contributions to the Code Grepper platform,https://github.com/wissamfawaz/grepper-contributions,2022-05-03,1,1,21,2,0,0,0,340,,"Python,Java,JavaScript",Java,,,"java,javascript,python",
ParatrooperJS,oklemenz,Paratrooper reimplementation written in HTML5 / JavaScript,https://github.com/oklemenz/ParatrooperJS,2022-05-03,1,1,4,2,0,0,0,152,,"CSS,JavaScript,HTML",JavaScript,,,,
amazona,fahimjason,A fully-functional multi vendor e-commerce website like amazon. MERN stack e-commerce project.,https://github.com/fahimjason/amazona,2022-05-03,1,1,22,19,0,1,0,7716,,"HTML,CSS,JavaScript",JavaScript,,,"ecommerce,expressjs,javascript,mongodb,mongoose,nodejs,reactjs,mern-stack",
Qsu_JavaScript,QuaestioJP,,https://github.com/QuaestioJP/Qsu_JavaScript,2022-05-03,4,0,4,0,0,0,0,10,MIT,JavaScript,JavaScript,,,,
JavascriptBuilder,BastianInuk,DSL for generating JS code from Swift,https://github.com/BastianInuk/JavascriptBuilder,2022-05-03,1,3,2,0,0,0,0,4,,Swift,Swift,,,,
Zappos,SWAIN1998,"Zappos is an E-commerce website, where they provide clothing, shoes etc. in this project, we used React JS, Styled-components, bootstrap, and CSS. which we have merged by using GITHUB. Our project is dynamic and responsive in work",https://github.com/SWAIN1998/Zappos,2022-05-03,6,1,6,6,0,0,3,603,,"HTML,JavaScript,CSS",JavaScript,,,"bootstrap,ecommerce,javascript,reactjs,shopping-cart",
Nykaa-Clone,arupx3492,"This is a clone of one of the leading Ecommerce website .We Completed the man fashion  page . Login ,Signup, add to cart and buying option.",https://github.com/arupx3492/Nykaa-Clone,2022-05-03,5,1,5,3,0,0,4,845,,"CSS,HTML,JavaScript",HTML,,,"css,html,javascript",
react-native-template-by-nh,nawfalhaddi,"React Native Template: Scalable, Fully typed, Best Practices, Easy to Maintain",https://github.com/nawfalhaddi/react-native-template-by-nh,2022-05-03,1,1,40,5,0,0,17,5621,,"JavaScript,TypeScript,Ruby,Starlark,Java,Makefile,C++,Objective-C,Objective-C++,Shell",TypeScript,github-pages,,"javascript,maintained,react-native,scalable,template,typescript,organized",
100DaysOfJavascript,berkcangumusisik,,https://github.com/berkcangumusisik/100DaysOfJavascript,2022-05-03,1,1,3,0,0,0,0,54,,"HTML,JavaScript",JavaScript,,,,
JAVASCRIPT,HimakarRaju,COURSERA JAVASCRIPT COURSE,https://github.com/HimakarRaju/JAVASCRIPT,2022-05-03,1,1,0,0,0,0,0,20049,,,,,,,
Javascript,Mayk-Lucas,,https://github.com/Mayk-Lucas/Javascript,2022-05-03,1,1,0,0,0,0,0,3,,JavaScript,JavaScript,,,,
Javascript,Ronnie257,,https://github.com/Ronnie257/Javascript,2022-05-03,1,1,0,0,0,0,1,6,,HTML,HTML,,,,
JavaScript,SanjayKumarCode,,https://github.com/SanjayKumarCode/JavaScript,2022-05-03,1,1,0,0,0,0,0,237,,,,,,,
JavaScript,nimagopali,,https://github.com/nimagopali/JavaScript,2022-05-03,1,1,0,0,0,0,0,2,,HTML,HTML,,,,
JavaScript,JonathanZamoraR,,https://github.com/JonathanZamoraR/JavaScript,2022-05-03,1,1,0,0,0,0,0,7942,,"JavaScript,HTML,CSS",CSS,github-pages,,,
JavaScript,EdoBarba,solo esercizi di JavaScript,https://github.com/EdoBarba/JavaScript,2022-05-03,1,1,0,0,0,0,0,16,,HTML,HTML,github-pages,,,
javascript,PedroFurlann,Curso de JavaScript do CursoEmVideo,https://github.com/PedroFurlann/javascript,2022-05-03,1,1,0,0,0,0,0,7,MIT,"HTML,JavaScript",HTML,,,,
javaScript,MikeSchmidt85,,https://github.com/MikeSchmidt85/javaScript,2022-05-03,1,1,0,0,0,0,0,39,,JavaScript,JavaScript,,,,
Javascript,agustin-gell,,https://github.com/agustin-gell/Javascript,2022-05-03,1,1,0,0,0,0,0,60,,,,,,,
javascript,m210njh7846,,https://github.com/m210njh7846/javascript,2022-05-03,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,github-pages,,,
JavaScript,DansJavaStuff,Some Javascript things,https://github.com/DansJavaStuff/JavaScript,2022-05-03,1,1,0,0,0,0,0,1481,GPL-3.0,"HTML,PHP,JavaScript,CSS",HTML,,,,
javascript,jeancarlosoares,curso de javascript,https://github.com/jeancarlosoares/javascript,2022-05-03,1,1,0,0,0,0,0,0,MIT,,,,,,
JavaScript,TuralHasanov,,https://github.com/TuralHasanov/JavaScript,2022-05-03,1,2,0,0,0,0,0,2,,"HTML,JavaScript",JavaScript,,,,
javascript,caikpaiva,,https://github.com/caikpaiva/javascript,2022-05-03,1,1,0,0,0,0,0,221,,"HTML,CSS,JavaScript",JavaScript,,,,
JavaScript,Sapphireexe,"JS language for using with HTML, Postman Chai",https://github.com/Sapphireexe/JavaScript,2022-05-03,1,1,0,0,0,0,0,98,,JavaScript,JavaScript,,,,
javascript,juniooor,estudando javascript,https://github.com/juniooor/javascript,2022-05-03,1,1,0,0,0,0,0,3,MIT,"HTML,JavaScript",HTML,,,,
